1,walk,16,0001024,4.377
1,walk,16,0001097,4.108
1,walk,16,0001176,4.103
1,walk,16,0001260,4.137
1,walk,16,0001351,4.088
1,walk,16,0001448,4.081
1,walk,16,0001552,4.048
1,walk,16,0001663,4.046
1,walk,16,0001782,4.044
1,walk,16,0001910,4.038
1,walk,16,0002047,4.038
1,walk,16,0002194,4.057
1,walk,16,0002352,4.054
1,walk,16,0002521,4.050
1,walk,16,0002702,4.031
1,walk,16,0002896,4.030
1,walk,16,0003104,4.028
1,walk,16,0003326,4.027
1,walk,16,0003565,4.038
1,walk,16,0003821,4.024
1,walk,16,0004095,4.034
1,walk,16,0004389,4.033
1,walk,16,0004705,4.032
1,walk,16,0005042,4.031
1,walk,16,0005404,4.029
1,walk,16,0005792,4.027
1,walk,16,0006208,4.026
1,walk,16,0006653,4.025
1,walk,16,0007131,4.033
1,walk,16,0007643,4.030
1,walk,16,0008191,4.028
1,walk,16,0008779,4.027
1,walk,16,0009410,4.025
1,walk,16,0010085,4.024
1,walk,16,0010809,4.028
1,walk,16,0011585,4.026
1,walk,16,0012416,4.025
1,walk,16,0013307,4.024
1,walk,16,0014263,4.026
1,walk,16,0015286,4.023
1,walk,16,0016383,4.025
1,walk,16,0017559,4.027
1,walk,16,0018820,4.022
1,walk,16,0020171,4.023
1,walk,16,0021618,4.027
1,walk,16,0023170,4.023
1,walk,16,0024833,4.027
1,walk,16,0026615,4.039
1,walk,16,0028526,4.029
1,walk,16,0030573,4.036
1,walk,16,0032767,4.065
1,walk,16,0035119,4.798
1,walk,16,0037640,5.396
1,walk,16,0040342,4.704
1,walk,16,0043237,4.675
1,walk,16,0046340,4.677
1,walk,16,0049667,4.710
1,walk,16,0053231,4.730
1,walk,16,0057052,4.859
1,walk,16,0061147,4.708
1,walk,16,0065535,4.705
1,walk,16,0070239,4.462
1,walk,16,0075281,4.259
1,walk,16,0080684,3.768
1,walk,16,0086475,3.254
1,walk,16,0092681,2.964
1,walk,16,0099334,3.042
1,walk,16,0106463,2.965
1,walk,16,0114104,2.964
1,walk,16,0122294,2.965
1,walk,16,0131071,2.966
1,walk,16,0140479,2.966
1,walk,16,0150562,2.965
1,walk,16,0161368,3.578
1,walk,16,0172950,3.296
1,walk,16,0185363,3.459
1,walk,16,0198668,3.186
1,walk,16,0212927,3.386
1,walk,16,0228209,3.764
1,walk,16,0244589,3.577
1,walk,16,0262144,3.318
1,walk,16,0280958,3.544
1,walk,16,0301124,3.556
1,walk,16,0322737,3.454
1,walk,16,0345901,3.282
1,walk,16,0370727,5.915
1,walk,16,0397336,4.340
1,walk,16,0425854,4.143
1,walk,16,0456419,3.575
1,walk,16,0489178,3.552
1,walk,16,0524288,3.552
1,walk,16,0561917,4.250
1,walk,16,0602248,4.541
1,walk,16,0645474,4.204
1,walk,16,0691802,3.917
1,walk,16,0741455,3.180
1,walk,16,0794672,3.346
1,walk,16,0851708,3.059
1,walk,16,0912838,3.086
1,walk,16,0978356,3.056
1,walk,16,1048576,3.047
1,walk,16,1123835,2.997
1,walk,16,1204497,2.977
1,walk,16,1290948,3.479
1,walk,16,1383604,3.996
1,walk,16,1482910,3.699
1,walk,16,1589344,3.245
1,walk,16,1703416,2.993
1,walk,16,1825676,3.553
1,walk,16,1956712,3.159
1,walk,16,2097152,3.144
1,walk,16,2247671,3.959
1,walk,16,2408995,4.133
1,walk,16,2581896,3.067
1,walk,16,2767208,2.973
1,walk,16,2965820,2.980
1,walk,16,3178688,2.972
1,walk,16,3406833,3.008
1,walk,16,3651353,2.997
1,walk,16,3913424,2.990
1,walk,16,4194304,3.206
1,walk,16,4495343,4.101
1,walk,16,4817990,4.076
1,walk,16,5163793,4.123
1,walk,16,5534417,4.157
1,walk,16,5931641,4.107
1,walk,16,6357376,4.179
1,walk,16,6813666,4.271
1,walk,16,7302707,4.206
1,walk,16,7826848,3.755
1,walk,16,8388608,3.318
1,walk,16,8990687,4.433
1,walk,16,9635980,4.172
1,walk,16,10327587,4.197
1,walk,16,11068834,3.910
1,walk,16,11863283,4.143
1,walk,16,12714752,3.476
1,walk,16,13627333,3.006
1,walk,16,14605414,3.016
1,walk,16,15653696,3.061
1,walk,32,0001024,3.561
1,walk,32,0001097,3.386
1,walk,32,0001176,3.385
1,walk,32,0001260,3.380
1,walk,32,0001351,3.378
1,walk,32,0001448,3.376
1,walk,32,0001552,3.068
1,walk,32,0001663,3.064
1,walk,32,0001782,3.061
1,walk,32,0001910,3.057
1,walk,32,0002047,3.093
