1,inc,16,0031651,19.595
1,inc,16,0035119,19.551
1,inc,16,0038967,19.719
1,inc,16,0043237,19.780
1,inc,16,0047975,19.730
1,inc,16,0053231,19.774
1,inc,16,0059064,19.619
1,inc,16,0065536,19.683
1,inc,16,0072716,19.710
1,inc,16,0080684,19.635
1,inc,16,0089524,19.570
1,inc,16,0099334,19.588
1,inc,16,0110217,19.522
1,inc,16,0122294,19.530
1,inc,16,0135694,19.501
1,inc,16,0150562,19.515
1,inc,16,0167059,19.529
1,inc,16,0185363,19.463
1,inc,16,0205674,19.529
1,inc,16,0228209,19.511
1,inc,16,0253214,19.544
1,inc,16,0280958,19.520
1,inc,16,0311743,19.527
1,inc,16,0345901,19.534
1,inc,16,0383801,19.501
1,inc,16,0425854,19.486
1,inc,16,0472514,19.529
1,inc,16,0524288,19.690
1,inc,32,0001024,19.628
1,inc,32,0001136,19.352
1,inc,32,0001260,19.655
1,inc,32,0001398,19.231
1,inc,32,0001552,19.491
1,inc,32,0001722,19.321
1,inc,32,0001910,19.353
1,inc,32,0002120,19.433
1,inc,32,0002352,19.297
1,inc,32,0002610,19.329
1,inc,32,0002896,21.105
1,inc,32,0003213,19.298
1,inc,32,0003565,19.456
1,inc,32,0003956,19.277
1,inc,32,0004389,19.361
1,inc,32,0004870,19.314
1,inc,32,0005404,19.279
1,inc,32,0005996,19.384
1,inc,32,0006653,19.962
1,inc,32,0007383,19.264
1,inc,32,0008192,19.255
1,inc,32,0009089,19.270
1,inc,32,0010085,19.278
1,inc,32,0011190,19.378
1,inc,32,0012416,19.258
1,inc,32,0013777,19.279
1,inc,32,0015286,19.277
1,inc,32,0016961,19.359
1,inc,32,0018820,19.296
1,inc,32,0020882,19.539
1,inc,32,0023170,19.592
1,inc,32,0025709,19.316
1,inc,32,0028526,19.456
1,inc,32,0031651,19.725
1,inc,32,0035119,19.739
1,inc,32,0038967,20.134
1,inc,32,0043237,20.157
1,inc,32,0047975,20.162
1,inc,32,0053231,20.097
1,inc,32,0059064,19.999
1,inc,32,0065536,19.855
1,inc,32,0072716,20.174
1,inc,32,0080684,19.970
1,inc,32,0089524,19.759
1,inc,32,0099334,19.795
1,inc,32,0110217,19.758
1,inc,32,0122294,19.759
1,inc,32,0135694,19.717
1,inc,32,0150562,19.748
1,inc,32,0167059,19.703
1,inc,32,0185363,19.688
1,inc,32,0205674,19.706
1,inc,32,0228209,19.700
1,inc,32,0253214,19.699
1,inc,32,0280958,19.756
1,inc,32,0311743,19.684
1,inc,32,0345901,19.670
1,inc,32,0383801,19.648
1,inc,32,0425854,19.653
1,inc,32,0472514,19.753
1,inc,32,0524288,20.019
1,inc,64,0001024,19.974
1,inc,64,0001136,19.587
1,inc,64,0001260,19.593
1,inc,64,0001398,19.351
1,inc,64,0001552,19.575
1,inc,64,0001722,19.560
1,inc,64,0001910,19.298
1,inc,64,0002120,19.327
1,inc,64,0002352,19.336
1,inc,64,0002610,19.303
1,inc,64,0002896,19.551
1,inc,64,0003213,19.293
1,inc,64,0003565,19.288
1,inc,64,0003956,19.308
1,inc,64,0004389,19.256
1,inc,64,0004870,21.532
1,inc,64,0005404,19.275
1,inc,64,0005996,19.267
1,inc,64,0006653,19.257
1,inc,64,0007383,19.268
1,inc,64,0008192,19.255
1,inc,64,0009089,19.260
1,inc,64,0010085,19.766
1,inc,64,0011190,19.255
1,inc,64,0012416,19.256
1,inc,64,0013777,19.259
1,inc,64,0015286,19.280
1,inc,64,0016961,19.529
1,inc,64,0018820,19.554
1,inc,64,0020882,19.381
1,inc,64,0023170,19.580
1,inc,64,0025709,19.353
1,inc,64,0028526,19.475
1,inc,64,0031651,19.867
1,inc,64,0035119,20.325
1,inc,64,0038967,20.811
1,inc,64,0043237,21.100
1,inc,64,0047975,21.051
1,inc,64,0053231,20.854
1,inc,64,0059064,20.780
1,inc,64,0065536,20.688
1,inc,64,0072716,20.928
1,inc,64,0080684,20.649
1,inc,64,0089524,20.461
1,inc,64,0099334,20.479
1,inc,64,0110217,20.382
1,inc,64,0122294,20.365
1,inc,64,0135694,20.360
1,inc,64,0150562,20.309
1,inc,64,0167059,20.230
1,inc,64,0185363,20.329
1,inc,64,0205674,20.210
1,inc,64,0228209,20.241
1,inc,64,0253214,20.220
1,inc,64,0280958,20.204
1,inc,64,0311743,20.189
1,inc,64,0345901,20.192
1,inc,64,0383801,20.195
1,inc,64,0425854,20.089
1,inc,64,0472514,20.241
1,inc,64,0524288,20.564
1,addnext,8,0001024,25.548
1,addnext,8,0001136,28.944
1,addnext,8,0001260,25.145
1,addnext,8,0001398,25.244
1,addnext,8,0001552,25.129
1,addnext,8,0001722,25.089
1,addnext,8,0001910,25.183
1,addnext,8,0002120,25.172
1,addnext,8,0002352,25.389
1,addnext,8,0002610,25.353
1,addnext,8,0002896,25.128
1,addnext,8,0003213,25.136
1,addnext,8,0003565,25.161
1,addnext,8,0003956,25.143
1,addnext,8,0004389,25.282
1,addnext,8,0004870,26.039
1,addnext,8,0005404,25.119
1,addnext,8,0005996,25.253
1,addnext,8,0006653,25.115
1,addnext,8,0007383,25.106
1,addnext,8,0008192,25.662
1,addnext,8,0009089,25.103
1,addnext,8,0010085,25.143
1,addnext,8,0011190,25.104
1,addnext,8,0012416,25.523
1,addnext,8,0013777,25.200
1,addnext,8,0015286,25.492
1,addnext,8,0016961,25.143
1,addnext,8,0018820,25.297
1,addnext,8,0020882,25.163
1,addnext,8,0023170,25.335
1,addnext,8,0025709,25.361
1,addnext,8,0028526,25.225
1,addnext,8,0031651,25.320
1,addnext,8,0035119,25.356
1,addnext,8,0038967,25.392
1,addnext,8,0043237,25.460
1,addnext,8,0047975,25.391
1,addnext,8,0053231,25.446
1,addnext,8,0059064,25.432
1,addnext,8,0065536,25.357
1,addnext,8,0072716,25.326
1,addnext,8,0080684,25.362
1,addnext,8,0089524,25.277
1,addnext,8,0099334,25.292
1,addnext,8,0110217,25.277
1,addnext,8,0122294,25.273
1,addnext,8,0135694,25.294
1,addnext,8,0150562,25.262
1,addnext,8,0167059,25.260
1,addnext,8,0185363,25.268
1,addnext,8,0205674,25.330
1,addnext,8,0228209,25.304
1,addnext,8,0253214,25.287
1,addnext,8,0280958,25.286
1,addnext,8,0311743,25.296
1,addnext,8,0345901,25.280
1,addnext,8,0383801,25.273
1,addnext,8,0425854,25.300
1,addnext,8,0472514,25.321
1,addnext,8,0524288,25.413
1,addnext,16,0001024,25.650
1,addnext,16,0001136,25.363
1,addnext,16,0001260,25.228
1,addnext,16,0001398,25.390
1,addnext,16,0001552,25.270
1,addnext,16,0001722,25.192
1,addnext,16,0001910,25.270
1,addnext,16,0002120,25.209
1,addnext,16,0002352,25.158
1,addnext,16,0002610,25.150
1,addnext,16,0002896,25.126
1,addnext,16,0003213,25.126
1,addnext,16,0003565,25.113
1,addnext,16,0003956,25.111
1,addnext,16,0004389,25.149
1,addnext,16,0004870,25.123
1,addnext,16,0005404,26.007
1,addnext,16,0005996,25.120
1,addnext,16,0006653,25.131
1,addnext,16,0007383,25.533
1,addnext,16,0008192,25.164
1,addnext,16,0009089,25.279
1,addnext,16,0010085,25.260
1,addnext,16,0011190,25.111
1,addnext,16,0012416,25.544
1,addnext,16,0013777,25.148
1,addnext,16,0015286,25.468
1,addnext,16,0016961,25.114
1,addnext,16,0018820,25.202
1,addnext,16,0020882,25.142
1,addnext,16,0023170,25.598
1,addnext,16,0025709,25.335
1,addnext,16,0028526,25.191
1,addnext,16,0031651,25.372
1,addnext,16,0035119,25.459
1,addnext,16,0038967,25.635
1,addnext,16,0043237,25.632
1,addnext,16,0047975,25.662
1,addnext,16,0053231,25.672
1,addnext,16,0059064,25.600
1,addnext,16,0065536,25.725
1,addnext,16,0072716,25.467
1,addnext,16,0080684,25.447
1,addnext,16,0089524,25.410
1,addnext,16,0099334,25.420
1,addnext,16,0110217,25.426
1,addnext,16,0122294,25.360
1,addnext,16,0135694,25.396
1,addnext,16,0150562,25.390
1,addnext,16,0167059,25.422
1,addnext,16,0185363,25.372
1,addnext,16,0205674,25.375
1,addnext,16,0228209,25.384
1,addnext,16,0253214,25.399
1,addnext,16,0280958,25.393
1,addnext,16,0311743,25.407
1,addnext,16,0345901,25.399
1,addnext,16,0383801,25.370
1,addnext,16,0425854,25.402
1,addnext,16,0472514,25.418
1,addnext,16,0524288,25.617
1,addnext,32,0001024,25.665
1,addnext,32,0001136,25.308
1,addnext,32,0001260,25.508
1,addnext,32,0001398,25.446
1,addnext,32,0001552,25.223
1,addnext,32,0001722,25.216
1,addnext,32,0001910,25.327
1,addnext,32,0002120,25.351
1,addnext,32,0002352,25.141
1,addnext,32,0002610,25.192
1,addnext,32,0002896,25.240
1,addnext,32,0003213,25.286
1,addnext,32,0003565,26.601
1,addnext,32,0003956,25.119
1,addnext,32,0004389,25.107
1,addnext,32,0004870,25.177
1,addnext,32,0005404,25.137
1,addnext,32,0005996,25.117
1,addnext,32,0006653,25.124
1,addnext,32,0007383,25.111
1,addnext,32,0008192,25.173
1,addnext,32,0009089,25.609
1,addnext,32,0010085,25.118
1,addnext,32,0011190,25.622
1,addnext,32,0012416,25.142
1,addnext,32,0013777,25.127
1,addnext,32,0015286,25.880
1,addnext,32,0016961,25.161
1,addnext,32,0018820,25.139
1,addnext,32,0020882,25.415
1,addnext,32,0023170,25.430
1,addnext,32,0025709,25.171
1,addnext,32,0028526,25.294
1,addnext,32,0031651,25.566
1,addnext,32,0035119,25.611
1,addnext,32,0038967,26.051
1,addnext,32,0043237,26.069
1,addnext,32,0047975,26.057
1,addnext,32,0053231,26.024
1,addnext,32,0059064,26.066
1,addnext,32,0065536,25.867
1,addnext,32,0072716,25.795
1,addnext,32,0080684,25.746
1,addnext,32,0089524,25.722
1,addnext,32,0099334,25.648
1,addnext,32,0110217,25.824
1,addnext,32,0122294,25.617
1,addnext,32,0135694,25.646
1,addnext,32,0150562,25.754
1,addnext,32,0167059,25.644
1,addnext,32,0185363,25.595
1,addnext,32,0205674,25.586
1,addnext,32,0228209,25.651
1,addnext,32,0253214,25.621
1,addnext,32,0280958,25.603
1,addnext,32,0311743,25.601
1,addnext,32,0345901,25.596
1,addnext,32,0383801,25.669
1,addnext,32,0425854,25.543
1,addnext,32,0472514,25.646
1,addnext,32,0524288,25.941
1,addnext,64,0001024,25.426
1,addnext,64,0001136,25.583
1,addnext,64,0001260,25.368
1,addnext,64,0001398,25.241
1,addnext,64,0001552,25.485
1,addnext,64,0001722,25.534
1,addnext,64,0001910,25.401
1,addnext,64,0002120,25.283
1,addnext,64,0002352,25.225
1,addnext,64,0002610,25.124
1,addnext,64,0002896,25.162
1,addnext,64,0003213,25.139
1,addnext,64,0003565,26.975
1,addnext,64,0003956,25.093
1,addnext,64,0004389,25.117
1,addnext,64,0004870,25.214
1,addnext,64,0005404,25.821
1,addnext,64,0005996,25.124
1,addnext,64,0006653,25.131
1,addnext,64,0007383,25.159
1,addnext,64,0008192,25.117
1,addnext,64,0009089,25.109
1,addnext,64,0010085,25.652
1,addnext,64,0011190,25.124
1,addnext,64,0012416,25.462
1,addnext,64,0013777,25.124
1,addnext,64,0015286,25.548
1,addnext,64,0016961,25.184
1,addnext,64,0018820,25.141
1,addnext,64,0020882,25.210
1,addnext,64,0023170,25.399
1,addnext,64,0025709,25.412
1,addnext,64,0028526,25.317
1,addnext,64,0031651,25.681
1,addnext,64,0035119,26.053
1,addnext,64,0038967,26.724
1,addnext,64,0043237,26.989
1,addnext,64,0047975,26.942
1,addnext,64,0053231,26.929
1,addnext,64,0059064,26.973
1,addnext,64,0065536,26.567
1,addnext,64,0072716,26.489
1,addnext,64,0080684,26.415
1,addnext,64,0089524,26.373
1,addnext,64,0099334,26.288
1,addnext,64,0110217,26.319
1,addnext,64,0122294,26.254
1,addnext,64,0135694,26.186
1,addnext,64,0150562,26.262
1,addnext,64,0167059,26.072
1,addnext,64,0185363,26.111
1,addnext,64,0205674,26.063
1,addnext,64,0228209,26.111
1,addnext,64,0253214,26.052
1,addnext,64,0280958,26.076
1,addnext,64,0311743,26.104
1,addnext,64,0345901,26.011
1,addnext,64,0383801,26.006
1,addnext,64,0425854,25.936
1,addnext,64,0472514,26.098
1,addnext,64,0524288,26.887
0,walk,8,0001024,11.002
0,walk,8,0001136,11.036
0,walk,8,0001260,10.904
0,walk,8,0001398,10.961
0,walk,8,0001552,10.927
0,walk,8,0001722,10.885
0,walk,8,0001910,10.905
0,walk,8,0002120,10.930
0,walk,8,0002352,10.873
0,walk,8,0002610,10.874
0,walk,8,0002896,10.951
0,walk,8,0003213,10.895
0,walk,8,0003565,10.874
0,walk,8,0003956,10.868
0,walk,8,0004389,10.928
0,walk,8,0004870,10.985
0,walk,8,0005404,10.897
0,walk,8,0005996,10.901
0,walk,8,0006653,10.909
0,walk,8,0007383,10.901
0,walk,8,0008192,10.895
0,walk,8,0009089,10.901
0,walk,8,0010085,10.927
0,walk,8,0011190,10.922
0,walk,8,0012416,11.139
0,walk,8,0013777,10.923
0,walk,8,0015286,10.905
0,walk,8,0016961,10.907
0,walk,8,0018820,10.908
0,walk,8,0020882,10.940
0,walk,8,0023170,10.966
0,walk,8,0025709,10.945
0,walk,8,0028526,11.603
0,walk,8,0031651,11.814
0,walk,8,0035119,11.940
0,walk,8,0038967,13.113
0,walk,8,0043237,14.267
0,walk,8,0047975,15.148
0,walk,8,0053231,16.095
0,walk,8,0059064,16.855
0,walk,8,0065536,17.570
0,walk,8,0072716,18.173
0,walk,8,0080684,18.798
0,walk,8,0089524,19.419
0,walk,8,0099334,19.802
0,walk,8,0110217,20.274
0,walk,8,0122294,20.612
0,walk,8,0135694,20.977
0,walk,8,0150562,21.376
0,walk,8,0167059,21.641
0,walk,8,0185363,21.903
0,walk,8,0205674,22.128
0,walk,8,0228209,22.392
0,walk,8,0253214,22.528
0,walk,8,0280958,22.846
0,walk,8,0311743,23.006
0,walk,8,0345901,23.576
0,walk,8,0383801,23.810
0,walk,8,0425854,24.712
0,walk,8,0472514,25.399
0,walk,8,0524288,29.638
0,walk,16,0001024,11.119
0,walk,16,0001136,11.031
0,walk,16,0001260,10.946
0,walk,16,0001398,10.934
0,walk,16,0001552,10.897
0,walk,16,0001722,10.916
0,walk,16,0001910,10.908
0,walk,16,0002120,10.928
0,walk,16,0002352,11.026
0,walk,16,0002610,10.896
0,walk,16,0002896,10.904
0,walk,16,0003213,10.895
0,walk,16,0003565,10.892
0,walk,16,0003956,12.133
0,walk,16,0004389,12.218
0,walk,16,0004870,10.901
0,walk,16,0005404,10.902
0,walk,16,0005996,10.894
0,walk,16,0006653,10.943
0,walk,16,0007383,10.895
0,walk,16,0008192,10.892
0,walk,16,0009089,11.417
0,walk,16,0010085,10.900
0,walk,16,0011190,10.897
0,walk,16,0012416,10.904
0,walk,16,0013777,10.896
0,walk,16,0015286,11.849
0,walk,16,0016961,10.941
0,walk,16,0018820,10.919
0,walk,16,0020882,11.165
0,walk,16,0023170,10.953
0,walk,16,0025709,10.992
0,walk,16,0028526,11.028
0,walk,16,0031651,11.604
0,walk,16,0035119,11.968
0,walk,16,0038967,13.305
0,walk,16,0043237,14.357
0,walk,16,0047975,15.865
0,walk,16,0053231,16.494
0,walk,16,0059064,17.135
0,walk,16,0065536,17.992
0,walk,16,0072716,18.585
0,walk,16,0080684,19.212
0,walk,16,0089524,19.694
0,walk,16,0099334,20.109
0,walk,16,0110217,20.524
0,walk,16,0122294,20.930
0,walk,16,0135694,21.266
0,walk,16,0150562,21.566
0,walk,16,0167059,21.833
0,walk,16,0185363,22.103
0,walk,16,0205674,22.296
0,walk,16,0228209,22.538
0,walk,16,0253214,22.722
0,walk,16,0280958,22.880
0,walk,16,0311743,23.115
0,walk,16,0345901,23.187
0,walk,16,0383801,23.387
0,walk,16,0425854,23.557
0,walk,16,0472514,24.129
0,walk,16,0524288,29.024
0,walk,32,0001024,11.429
0,walk,32,0001136,10.944
0,walk,32,0001260,10.917
0,walk,32,0001398,10.957
0,walk,32,0001552,10.981
0,walk,32,0001722,10.970
0,walk,32,0001910,10.913
0,walk,32,0002120,10.942
0,walk,32,0002352,10.944
0,walk,32,0002610,10.896
0,walk,32,0002896,10.924
0,walk,32,0003213,10.916
0,walk,32,0003565,10.880
0,walk,32,0003956,10.888
0,walk,32,0004389,10.897
0,walk,32,0004870,10.904
0,walk,32,0005404,10.965
0,walk,32,0005996,10.923
0,walk,32,0006653,10.898
0,walk,32,0007383,10.987
0,walk,32,0008192,11.388
0,walk,32,0009089,10.896
0,walk,32,0010085,10.918
0,walk,32,0011190,10.905
0,walk,32,0012416,11.340
0,walk,32,0013777,10.915
0,walk,32,0015286,10.936
0,walk,32,0016961,11.204
0,walk,32,0018820,10.916
0,walk,32,0020882,10.922
0,walk,32,0023170,10.990
0,walk,32,0025709,11.029
0,walk,32,0028526,11.703
0,walk,32,0031651,12.137
0,walk,32,0035119,12.151
0,walk,32,0038967,13.637
0,walk,32,0043237,14.842
0,walk,32,0047975,15.980
0,walk,32,0053231,17.189
0,walk,32,0059064,18.193
0,walk,32,0065536,18.783
0,walk,32,0072716,19.446
0,walk,32,0080684,19.867
0,walk,32,0089524,20.471
0,walk,32,0099334,20.736
0,walk,32,0110217,21.206
0,walk,32,0122294,21.511
0,walk,32,0135694,21.763
0,walk,32,0150562,22.056
0,walk,32,0167059,22.275
0,walk,32,0185363,22.503
0,walk,32,0205674,22.700
0,walk,32,0228209,22.902
0,walk,32,0253214,23.050
0,walk,32,0280958,23.184
0,walk,32,0311743,23.350
0,walk,32,0345901,24.878
0,walk,32,0383801,23.569
0,walk,32,0425854,23.750
0,walk,32,0472514,24.652
0,walk,32,0524288,30.630
0,walk,64,0001024,11.093
0,walk,64,0001136,10.926
